"Year","Month","Day","Generacion_MWh"
"2015",10,24,3.7875
"2016",10,24,6.425
"2014",11,24,6.42125
"2015",11,24,6.59666666666667
"2014",12,24,6.91791666666667
"2015",12,24,4.27541666666667
"2015",1,25,6.55291666666667
"2016",1,25,5.40416666666667
"2015",2,25,6.08583333333333
"2016",2,25,4.215
"2015",3,25,0
"2016",3,25,5.73583333333333
"2014",4,25,5.08916666666667
"2015",4,25,2.23666666666667
"2016",4,25,5.13041666666667
"2014",5,25,4.56833333333333
"2015",5,25,3.73791666666667
"2016",5,25,4.42208333333333
"2014",6,25,4.17791666666667
"2015",6,25,4.26125
"2016",6,25,2.85583333333333
"2015",7,25,4.56208333333333
"2016",7,25,4.34666666666667
"2014",8,25,5.44916666666667
"2015",8,25,5.25708333333333
"2016",8,25,5.355
"2014",9,25,6.03583333333333
"2015",9,25,6.24958333333333
"2016",9,25,5.93958333333333
"2014",10,25,6.65333333333333
"2015",10,25,5.80791666666667
"2016",10,25,6.66125
"2014",11,25,6.98958333333333
"2015",11,25,6.28
"2014",12,25,6.78708333333333
"2015",12,25,5.35625
"2015",1,26,6.46125
"2016",1,26,6.48416666666667
"2015",2,26,5.935
"2016",2,26,4.215
"2015",3,26,4.48041666666667
"2016",3,26,5.495
"2014",4,26,4.9084
"2015",4,26,4.61666666666667
"2016",4,26,5.045
"2014",5,26,4.39458333333333
"2015",5,26,2.33083333333333
"2016",5,26,4.27166666666667
"2014",6,26,3.04166666666667
"2015",6,26,4.00458333333333
"2016",6,26,4.28833333333333
"2015",7,26,4.77166666666667
"2016",7,26,4.51666666666667
"2014",8,26,5.26541666666667
"2015",8,26,5.27375
"2016",8,26,5.15208333333333
"2014",9,26,5.50458333333333
"2015",9,26,6.17208333333333
"2016",9,26,6.01166666666667
"2014",10,26,5.66125
"2015",10,26,4.76333333333333
"2016",10,26,6.80208333333333
"2014",11,26,6.48875
"2015",11,26,6.66666666666667
"2014",12,26,6.23166666666667
"2015",12,26,6.19791666666667
"2015",1,27,6.50541666666667
"2016",1,27,6.47333333333333
"2015",2,27,5.70166666666667
"2016",2,27,5.64666666666667
"2015",3,27,5.54291666666667
"2016",3,27,5.46791666666667
"2014",4,27,5.0675
"2015",4,27,4.74
"2016",4,27,5.00666666666667
"2014",5,27,4.38625
"2015",5,27,4.09166666666667
"2016",5,27,3.58375
"2014",6,27,3.80083333333333
"2015",6,27,3.63333333333333
"2016",6,27,3.91416666666667
"2015",7,27,4.6925
"2016",7,27,4.72416666666667
"2014",8,27,5.28916666666667
"2015",8,27,5.42916666666667
"2016",8,27,3.59833333333333
"2014",9,27,5.14583333333333
"2015",9,27,6.18333333333333
"2016",9,27,5.89916666666667
"2014",10,27,6.70458333333333
"2015",10,27,6.62
"2016",10,27,6.69166666666667
"2014",11,27,6.89166666666667
"2015",11,27,6.71166666666667
"2014",12,27,3.89
"2015",12,27,5.86833333333333
"2015",1,28,6.17791666666667
"2016",1,28,6.54666666666667
"2015",2,28,5.94458333333333
"2016",2,28,5.88166666666667
"2015",3,28,5.79291666666667
"2016",3,28,5.40916666666667
"2014",4,28,5.01958333333333
"2015",4,28,4.92625
"2016",4,28,4.97333333333333
"2014",5,28,4.58375
"2015",5,28,4.335
"2016",5,28,4.33916666666667
"2014",6,28,4.305
"2015",6,28,4.23
"2016",6,28,0.930416666666667
"2015",7,28,4.68083333333333
"2016",7,28,4.68375
"2014",8,28,5.31416666666667
"2015",8,28,5.36375
"2016",8,28,5.56
"2014",9,28,3.5925
"2015",9,28,6.1875
"2016",9,28,5.96541666666667
"2014",10,28,6.42458333333333
"2015",10,28,6.38125
"2016",10,28,6.60708333333333
"2014",11,28,6.31333333333333
"2015",11,28,6.89666666666667
"2014",12,28,6.48583333333333
"2015",12,28,6.91416666666667
"2015",1,29,5.92791666666667
"2016",1,29,6.54083333333333
"2016",2,29,5.87416666666667
"2015",3,29,5.81875
"2016",3,29,5.50125
"2014",4,29,3.78625
"2015",4,29,3.7525
"2016",4,29,4.835
"2014",5,29,4.56
"2015",5,29,3.66041666666667
"2016",5,29,4.2575
"2014",6,29,4.43
"2015",6,29,3.69208333333333
"2016",6,29,3.41541666666667
"2015",7,29,3.76916666666667
"2016",7,29,4.57583333333333
"2014",8,29,4.69
"2015",8,29,5.39291666666667
"2016",8,29,5.54333333333333
"2014",9,29,5.48708333333333
