"id","nombre","año","mes","día","hour","minute","sube","baja","queda","descrp"
"9","san andres","2016","08","15","13","7","","7.0","13.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   287 MVA a 30 °C con Sol  flujo N>S. "
"18","conejo","2016","08","15","13","7","","32.0","48.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   287 MVA a 30 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","15","13","39","","3.0","6.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   279 MVA a 31 °C con Sol  flujo N>S. "
"9","san andres","2016","08","15","13","39","","3.0","10.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   279 MVA a 31 °C con Sol  flujo N>S. "
"18","conejo","2016","08","15","13","39","","15.0","33.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   279 MVA a 31 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","15","14","45","","1.0","5.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   358 MVA a 24 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","08","15","14","45","","","0.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"10","llano de llampos","2016","08","15","14","45","","","0.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"19","luz del norte","2016","08","15","14","45","","","0.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","08","15","14","45","","","10.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"18","conejo","2016","08","15","14","45","","5.0","29.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   358 MVA a 24 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","15","15","30","","","6.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","08","15","15","30","","1.0","9.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   369 MVA a 22 °C con Sol  flujo N>S. "
"18","conejo","2016","08","15","15","30","","2.0","27.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   369 MVA a 22 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","15","16","11","","1.0","5.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   364 MVA a 23 °C con Sol  flujo N>S. "
"9","san andres","2016","08","15","16","11","","1.0","8.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   364 MVA a 23 °C con Sol  flujo N>S. "
"18","conejo","2016","08","15","16","11","","4.0","23.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   364 MVA a 23 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","15","16","25","","2.0","3.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   364 MVA a 23 °C con Sol  flujo N>S. "
"9","san andres","2016","08","15","16","25","","2.0","6.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   364 MVA a 23 °C con Sol  flujo N>S. "
"18","conejo","2016","08","15","16","25","","5.0","18.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   364 MVA a 23 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","15","17","0","1.0","","4.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   335 MVA a 23 °C con Sol  flujo N>S. "
"9","san andres","2016","08","15","17","0","5.0","","11.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   335 MVA a 23 °C con Sol  flujo N>S. "
"18","conejo","2016","08","15","17","0","4.0","","22.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   335 MVA a 23 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","15","17","20","2.0","","5.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   335 MVA a 23 °C con Sol  flujo N>S. "
"9","san andres","2016","08","15","17","20","2.0","","13.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   335 MVA a 23 °C con Sol  flujo N>S. "
"18","conejo","2016","08","15","17","20","5.0","","27.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   335 MVA a 23 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","15","17","30","1.0","","6.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   335 MVA a 23 °C con Sol  flujo N>S. "
"9","san andres","2016","08","15","17","30","3.0","","16.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   335 MVA a 23 °C con Sol  flujo N>S. "
"18","conejo","2016","08","15","17","30","6.0","","33.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   335 MVA a 23 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","15","17","52","2.0","","8.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   341 MVA a 22 °C con Sol  flujo N>S. "
"9","san andres","2016","08","15","17","52","4.0","","20.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   341 MVA a 22 °C con Sol  flujo N>S. "
"18","conejo","2016","08","15","17","52","8.0","","41.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   341 MVA a 22 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","15","18","0","","","6.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","08","15","18","0","5.0","","25.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   341 MVA a 22 °C con Sol  flujo N>S. "
"18","conejo","2016","08","15","18","0","10.0","","51.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   341 MVA a 22 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","15","18","8","","","6.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","08","15","18","8","","","20.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"18","conejo","2016","08","15","18","8","12.0","","64.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   341 MVA a 22 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","16","9","54","","5.0","15.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 12 °C con Sol  flujo N>S. "
"9","san andres","2016","08","16","9","54","","","19.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos  en pruebas."
"18","conejo","2016","08","16","9","54","","8.0","56.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 12 °C con Sol  flujo N>S. "
"16","pampa solar norte","2016","08","16","10","29","","53.0","0.0","Salida Intempestiva por Falla en pruebas."
"18","conejo","2016","08","16","10","29","","56.0","0.0","Salida Intempestiva por Falla en pruebas."
"17","carrea pinto","2016","08","16","14","12","","12.0","8.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   374 MVA a 21 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","16","14","53","","1.0","7.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
"9","san andres","2016","08","16","14","53","","","16.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","08","16","15","21","","1.0","6.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
"9","san andres","2016","08","16","15","21","","2.0","14.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","16","15","35","","1.0","5.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
"9","san andres","2016","08","16","15","35","","2.0","12.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","16","16","9","","1.0","4.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
"9","san andres","2016","08","16","16","9","","2.0","10.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","16","16","29","1.0","","5.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
"9","san andres","2016","08","16","16","29","3.0","","13.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","16","17","57","1.0","","6.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","08","16","17","57","","","36.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
"9","san andres","2016","08","16","17","57","3.0","","16.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","16","18","4","1.0","","7.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","08","16","18","4","5.0","","41.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
"9","san andres","2016","08","16","18","4","3.0","","19.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","16","18","8","3.0","","10.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","08","16","18","8","9.0","","50.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
"9","san andres","2016","08","16","18","8","3.0","","22.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","16","18","33","","","7.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"10","llano de llampos","2016","08","16","18","33","","","41.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","08","16","18","33","","","19.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","08","16","18","53","","","7.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"10","llano de llampos","2016","08","16","18","53","","","41.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","08","16","18","53","","","19.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","08","17","10","53","","12.0","8.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   . "
"9","san andres","2016","08","17","10","53","","1.0","11.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   . "
"17","carrea pinto","2016","08","17","11","10","","3.0","5.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"9","san andres","2016","08","17","11","10","","2.0","9.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","17","11","47","","2.0","3.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"9","san andres","2016","08","17","11","47","","3.0","6.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","17","12","4","","2.0","1.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"9","san andres","2016","08","17","12","4","","3.0","3.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","17","13","48","","","1.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"9","san andres","2016","08","17","13","48","","","3.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","17","16","49","2.0","","3.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"9","san andres","2016","08","17","16","49","4.0","","7.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","17","17","31","2.0","","5.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"9","san andres","2016","08","17","17","31","4.0","","11.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","17","18","1","2.0","","7.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"9","san andres","2016","08","17","18","1","4.0","","15.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","17","18","13","2.0","","9.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"9","san andres","2016","08","17","18","13","4.0","","19.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","08","17","18","33","","","9.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","08","17","18","33","","","19.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","08","17","18","40","","","9.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","08","17","18","40","","","19.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","08","18","9","5","","","14.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 11 °C con Sol  flujo N>S. "
"9","san andres","2016","08","18","9","5","","","2.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","08","18","9","23","","","7.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","08","18","9","23","","","2.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","08","18","9","43","","3.0","10.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 11 °C con Sol  flujo N>S. "
"9","san andres","2016","08","18","9","43","","","6.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","08","18","9","50","","2.0","8.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"9","san andres","2016","08","18","9","50","","","6.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","08","18","10","12","","4.0","6.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 18 °C con Sol  flujo N>S. "
"9","san andres","2016","08","18","10","12","","","6.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
