"hour","day","month","dir"
9,14,6,120.184586635894
10,14,6,302.471497456233
11,14,6,460.534361945258
12,14,6,563.56357828776
13,14,6,583.455324676302
14,14,6,587.015612284342
15,14,6,505.202652401394
16,14,6,369.834108988444
17,14,6,188.810564537843
18,14,6,35.4418104423417
19,14,6,0
20,14,6,0
21,14,6,0
22,14,6,0
23,14,6,0
24,14,6,0
1,15,6,0
2,15,6,0
3,15,6,0
4,15,6,0
5,15,6,0
6,15,6,0
7,15,6,0
8,15,6,7.89876892479757
9,15,6,130.653565190732
10,15,6,309.485748291016
11,15,6,461.415052625868
12,15,6,564.710051642524
13,15,6,608.5103547838
14,15,6,588.667210049099
15,15,6,507.044245402018
16,15,6,371.751770019531
17,15,6,199.468783484565
18,15,6,37.4534845352173
19,15,6,0
20,15,6,0
21,15,6,0
22,15,6,0
23,15,6,0
24,15,6,0
1,16,6,0
2,16,6,0
3,16,6,0
4,16,6,0
5,16,6,0
6,16,6,0
7,16,6,0
8,16,6,8.33521421253681
9,16,6,121.174522091945
10,16,6,297.127049485842
11,16,6,407.591607928276
12,16,6,510.914248572456
13,16,6,562.007761584388
14,16,6,542.960724777646
15,16,6,467.286779165268
16,16,6,343.17127055592
17,16,6,183.661335958375
18,16,6,34.4482468591693
19,16,6,0
20,16,6,0
21,16,6,0
22,16,6,0
23,16,6,0
24,16,6,0
1,17,6,0
2,17,6,0
3,17,6,0
4,17,6,0
5,17,6,0
6,17,6,0
7,17,6,0
8,17,6,7.30370499370878
9,17,6,116.093260916571
10,17,6,283.478008204036
11,17,6,447.789557562934
12,17,6,561.281494988335
13,17,6,605.287289089627
14,17,6,585.751492818197
15,17,6,504.525533888075
16,17,6,369.714263916016
17,17,6,198.09138361613
18,17,6,37.1329605910513
19,17,6,0
20,17,6,0
21,17,6,0
22,17,6,0
23,17,6,0
24,17,6,0
1,18,6,0
2,18,6,0
3,18,6,0
4,18,6,0
5,18,6,0
6,18,6,0
7,18,6,0
8,18,6,6.87556693909897
9,18,6,115.967183571723
10,18,6,261.748852726486
11,18,6,381.120471318563
12,18,6,469.589022954305
13,18,6,510.021556099256
14,18,6,494.804386112425
15,18,6,422.44270825386
16,18,6,322.909600562519
17,18,6,171.242053531938
18,18,6,35.4941106761495
19,18,6,0
20,18,6,0
21,18,6,0
22,18,6,0
23,18,6,0
24,18,6,0
1,19,6,0
2,19,6,0
3,19,6,0
4,19,6,0
5,19,6,0
6,19,6,0
7,19,6,0
8,19,6,6.52833775137292
9,19,6,114.404527523451
10,19,6,276.338650143809
11,19,6,415.457500874996
12,19,6,510.815294742584
13,19,6,584.849685642454
14,19,6,582.186700608995
15,19,6,501.509375678168
16,19,6,367.256483713786
17,19,6,196.349395328098
18,19,6,36.6580599314637
19,19,6,0
20,19,6,0
21,19,6,0
22,19,6,0
23,19,6,0
24,19,6,0
1,20,6,0
2,20,6,0
3,20,6,0
4,20,6,0
5,20,6,0
6,20,6,0
7,20,6,0
8,20,6,5.79942619583259
9,20,6,119.890225638118
10,20,6,300.627347734239
11,20,6,452.802447424995
12,20,6,556.900552961561
13,20,6,601.770587497287
14,20,6,583.08309258355
15,20,6,502.620051913791
16,20,6,368.460845947266
17,20,6,197.460415098402
18,20,6,37.1642704606056
19,20,6,0
20,20,6,0
21,20,6,0
22,20,6,0
23,20,6,0
24,20,6,0
1,21,6,0
2,21,6,0
3,21,6,0
4,21,6,0
5,21,6,0
6,21,6,0
7,21,6,0
8,21,6,6.28742652138074
9,21,6,113.666117232707
10,21,6,294.522807796796
11,21,6,453.462110307482
12,21,6,557.891628689236
13,21,6,603.041333516439
14,21,6,584.565095689562
15,21,6,504.220929463704
16,21,6,370.057589636909
17,21,6,198.85587448544
18,21,6,37.7812997500102
19,21,6,0
20,21,6,0
21,21,6,0
22,21,6,0
23,21,6,0
24,21,6,0
1,22,6,0
2,22,6,0
3,22,6,0
4,22,6,0
5,22,6,0
6,22,6,0
7,22,6,0
8,22,6,6.28213531644885
9,22,6,107.496051866147
10,22,6,272.40871697002
11,22,6,453.546005249023
12,22,6,558.187457614475
13,22,6,603.537641737196
14,22,6,558.277310795254
15,22,6,468.919658025106
16,22,6,329.96252685123
17,22,6,188.130206664403
18,22,6,38.2436030510689
19,22,6,0
20,22,6,0
21,22,6,0
22,22,6,0
23,22,6,0
24,22,6,0
1,23,6,0
2,23,6,0
